---
Version: 1.1.7
Provider: docker
Metadata:
  Created: "2020-04-12T00:15:19Z"
  Command: "bash -c 'while true; do sleep 2s; done'"
  Id: d69fefaa9ee25c23f5c9ed5b4431b221d147575982352cedff0925a275e1827e
  Image: ubuntu
  Labels: {}
  Names:
    - /cocky_hugle
  Ports: []
  Status: Up 21 minutes
  SizeRw: ~
  SizeRootFs: ~
System:
  OsType: Linux
  OsRelease: 4.15.0-88-generic
  Distribution:
    Id: ubuntu
    IdLike: debian
    Name: Ubuntu
    PrettyName: Ubuntu 18.04.1 LTS
    Version: 18.04.1 LTS (Bionic Beaver)
    VersionId: "18.04"
    VersionCodename: bionic
    CpeName: ~
    BuildId: ~
    Variant: ~
    VariantId: ~
  MemoryTotal: 264061528
  SwapTotal: 3145724
  Hostname: node1.radvisor-direct.infosphere-pg0.clemson.cloudlab.us
  CpuCount: 40
  CpuOnlineCount: 4
  CpuSpeed: 2199
Cgroup: system.slice/docker-d69fefaa9ee25c23f5c9ed5b4431b221d147575982352cedff0925a275e1827e.scope
CgroupDriver: systemd
InitializedAt: 1586651816493061473
---
read,pids.current,pids.max,cpu.usage.total,cpu.usage.system,cpu.usage.user,cpu.usage.percpu,cpu.stat.user,cpu.stat.system,cpu.throttling.periods,cpu.throttling.throttled.count,cpu.throttling.throttled.time,memory.usage.current,memory.usage.max,memory.limit.hard,memory.limit.soft,memory.failcnt,memory.hierarchical_limit.memory,memory.hierarchical_limit.memoryswap,memory.cache,memory.rss.all,memory.rss.huge,memory.mapped,memory.swap,memory.paged.in,memory.paged.out,memory.fault.total,memory.fault.major,memory.anon.inactive,memory.anon.active,memory.file.inactive,memory.file.active,memory.unevictable,blkio.service.bytes,blkio.service.ios,blkio.service.time,blkio.queued,blkio.wait,blkio.merged,blkio.time,blkio.sectors
1586651822200644287,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822250719308,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822300825263,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822350899884,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822400971987,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822451037215,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822501100146,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822551157913,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822601217352,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822651275018,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822701335130,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822751391532,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822801424183,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822851496746,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822901573643,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2400256,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822951647954,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823001749353,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823051820890,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823101896976,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823151966732,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823202046973,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823252115884,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823302189131,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823352264862,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823402288519,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823452399999,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823502476111,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823552548705,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823602621098,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823652697673,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823702772876,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823752834452,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823802897491,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823852971001,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823903030613,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651823953091637,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824003196640,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824053268570,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824103341500,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824153415803,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824203489242,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824253544637,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824303604392,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824353661658,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651824403706432,2,6143,801297976,0,801297976,49232966 347188064 350999123 53877823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2609152,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26930,26838,61609,0,0,290816,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
